"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","playerid"
"Harold Ramirez","Marlins","36","151","140","38","8","1","4","15","17","7","29","2","1","1","",".275",".316",".419",".735",".311","","94","0.1","-0.4","","-1.1","-2.9","0.1","14387"
"Jonathan Davis","Blue Jays","28","113","100","23","5","1","2","12","11","9","28","2","3","1","",".226",".304",".358",".662",".287","","77","0.1","-0.3","","-3.3","0.2","0.1","15104"
"Clint Frazier","Yankees","19","80","72","18","4","0","3","10","11","6","20","1","1","0","",".246",".308",".443",".752",".316","","96","0.0","-0.6","","-0.5","-1.6","0.1","15983"
"LaMonte Wade","Twins","10","39","34","9","1","0","1","5","4","4","7","0","1","0","",".256",".345",".384",".728",".317","","95","0.0","-0.3","","-0.2","-0.4","0.1","18126"
"Dylan Moore","Mariners","11","45","41","9","2","0","1","5","4","3","11","1","2","1","",".221",".290",".362",".653",".281","","76","0.0","0.0","","-1.4","0.3","0.1","18042"
"Ryan McBroom","Royals","45","186","169","43","9","0","6","20","21","13","49","2","1","0","",".254",".315",".408",".723",".307","","88","0.0","0.1","","-2.9","-3.1","0.1","16524"
"Josh VanMeter","Reds","13","55","49","12","3","0","2","6","6","5","11","0","1","1","",".250",".322",".426",".748",".317","","91","0.0","0.1","","-0.6","-0.6","0.1","15170"
"Brian Goodwin","Angels","92","384","344","79","17","1","12","44","43","32","110","3","6","2","",".230",".299",".393",".692",".294","","83","0.2","-0.8","","-7.9","-5.2","0.1","12858"
"Adam Duvall","Braves","36","150","135","31","7","1","7","18","22","11","40","2","1","0","",".232",".299",".456",".755",".314","","90","0.3","0.2","","-1.6","-2.7","0.0","10950"
"Daniel Johnson","Indians","8","33","30","8","2","0","1","4","4","2","8","0","1","0","",".264",".317",".439",".756",".318","","93","0.0","0.0","","-0.3","-0.4","0.0","sa918018"
"Bradley Zimmer","Indians","8","33","29","7","1","0","1","4","4","3","10","0","1","0","",".230",".302",".382",".683",".293","","76","0.1","0.2","","-0.9","0.1","0.0","16221"
"Scott Heineman","Rangers","29","119","107","27","5","1","3","13","13","9","30","1","2","1","",".258",".322",".395",".717",".308","","81","-0.1","0.1","","-2.9","-0.9","0.0","14453"
"Jaylin Davis","Giants","23","92","83","20","4","0","3","9","11","7","26","1","1","1","",".241",".304",".410",".714",".303","","88","0.0","-0.1","","-1.4","-1.2","0.0","19552"
"Alex Kirilloff","Twins","5","20","18","5","1","0","1","2","2","1","4","0","0","0","",".276",".320",".431",".751",".317","","95","0.0","0.0","","-0.1","-0.2","0.0","sa917929"
"Tyler Wade","Yankees","28","109","98","23","5","1","2","12","10","8","27","1","3","1","",".237",".301",".348",".648",".281","","72","0.3","-0.3","","-3.6","0.1","0.0","15730"
"Jay Bruce","Phillies","56","236","213","50","11","0","13","29","36","20","58","1","1","1","",".234",".299",".473",".773",".321","","96","-0.4","-1.1","","-1.7","-5.6","0.0","9892"
"Brent Rooker","Twins","3","13","12","3","1","0","1","2","2","1","4","0","0","0","",".244",".312",".446",".759",".319","","97","0.0","0.0","","0.0","-0.2","0.0","sa3003172"
"Adam Engel","White Sox","37","145","131","29","6","1","3","15","14","9","42","2","4","1","",".221",".282",".352",".634",".273","","69","0.6","-0.3","","-5.2","0.3","0.0","15082"
"Cedric Mullins II","Orioles","15","62","57","14","3","0","1","7","6","4","11","0","2","1","",".239",".296",".377",".673",".288","","75","0.2","-0.4","","-1.8","-0.1","0.0","17929"
"Andrew Velazquez","Orioles","31","127","117","28","5","1","3","13","13","7","33","1","4","2","",".239",".286",".373",".659",".281","","70","0.2","-0.6","","-4.6","0.3","0.0","14196"
"Eric Filia","Mariners","3","13","12","3","1","0","0","1","1","1","2","0","0","0","",".260",".336",".368",".703",".304","","91","0.0","0.0","","-0.1","-0.2","0.0","sa827359"
"Nicky Delmonico","White Sox","3","14","12","3","1","0","0","2","2","1","3","0","0","0","",".236",".317",".417",".734",".312","","95","0.0","-0.1","","-0.1","-0.2","0.0","13157"
"Luke Raley","Dodgers","6","26","24","6","1","0","1","3","3","1","7","1","0","0","",".248",".304",".407",".711",".301","","85","0.0","0.0","","-0.5","-0.3","0.0","sa918048"
"Daz Cameron","Tigers","3","13","12","3","1","0","0","1","1","1","4","0","0","0","",".226",".297",".369",".667",".287","","75","0.0","0.0","","-0.4","0.1","0.0","sa874736"
"Cesar Puello","Red Sox","2","7","6","1","0","0","0","1","1","1","2","0","0","0","",".254",".332",".388",".721",".311","","88","0.0","0.1","","-0.1","0.0","0.0","7216"
"Ben Gamel","Brewers","33","134","118","30","7","1","3","14","14","13","33","1","2","1","",".258",".335",".393",".728",".313","","90","0.4","0.0","","-1.4","-2.8","0.0","12160"
"Brian O'Grady","Rays","2","6","6","1","0","0","0","1","1","1","2","0","0","0","",".222",".296",".404",".700",".297","","86","0.0","0.1","","-0.1","0.0","0.0","16729"
"Austin Dean","Cardinals","2","7","6","2","0","0","0","1","1","0","1","0","0","0","",".269",".320",".442",".761",".321","","99","0.0","-0.1","","0.0","-0.1","0.0","18288"
"Garrett Hampson","Rockies","72","291","263","71","13","3","6","32","31","22","61","2","13","5","",".271",".328",".403",".731",".313","","76","1.1","-0.5","","-7.9","-1.4","0.0","19262"
"Kean Wong","Giants","3","13","12","3","1","0","0","1","1","1","3","0","0","0","",".251",".304",".356",".660",".284","","76","0.0","0.0","","-0.4","0.1","0.0","15994"
"Abraham Almonte","","3","13","12","3","1","0","0","1","1","1","3","0","0","0","",".229",".311",".386",".697",".299","","84","0.0","-0.2","","-0.3","-0.1","0.0","5486"
"Troy Stokes Jr.","Tigers","5","20","18","4","1","0","1","2","2","2","5","0","0","0","",".230",".306",".391",".697",".299","","83","0.0","0.0","","-0.4","-0.2","0.0","sa828871"
"Hernan Perez","","3","13","12","3","1","0","0","1","2","1","3","0","0","0","",".248",".290",".403",".693",".292","","78","0.0","-0.1","","-0.4","0.0","0.0","5751"
"Tim Lopes","Mariners","19","80","72","18","4","0","1","8","7","6","16","1","3","1","",".251",".307",".352",".659",".286","","79","0.1","-0.1","","-2.0","-0.7","0.0","14137"
"Dustin Fowler","Athletics","2","7","6","2","0","0","0","1","1","0","2","0","0","0","",".240",".280",".393",".673",".284","","77","0.0","0.0","","-0.2","0.0","0.0","17098"
"Jason Martin","Pirates","13","53","49","12","3","0","2","5","6","4","12","0","1","1","",".255",".308",".414",".722",".305","","88","0.0","0.0","","-0.8","-0.8","0.0","16429"
"Daniel Palka","White Sox","6","27","24","5","1","0","1","3","4","2","8","0","0","0","",".226",".300",".435",".735",".308","","92","0.0","-0.3","","-0.3","-0.7","0.0","14897"
"Cooper Hummel","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".315",".380",".695",".301","","82","0.0","0.0","","0.0","0.0","0.0","sa918412"
"Ronnier Mustelier","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".271",".329",".405",".734",".313","","92","0.0","0.0","","0.0","0.0","0.0","sa601536"
"Cristian Pache","Braves","6","27","25","6","1","0","1","3","3","2","6","0","0","0","",".253",".298",".390",".688",".292","","76","0.0","0.0","","-0.8","0.0","0.0","sa916722"
"Seth Beer","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".260",".322",".443",".765",".321","","96","0.0","0.0","","0.0","0.0","0.0","sa3006658"
"Trevor Larnach","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".265",".324",".414",".737",".313","","93","0.0","0.0","","0.0","0.0","0.0","sa3008376"
"Victor Mendoza","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".252",".324",".419",".743",".316","","94","0.0","0.0","","0.0","0.0","0.0","sa722315"
"Jarred Kelenic","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".245",".299",".421",".720",".304","","92","0.0","0.0","","0.0","0.0","0.0","sa3007741"
"Yadiel Hernandez","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".265",".332",".430",".762",".322","","95","0.0","0.0","","0.0","0.0","0.0","sa724030"
"Austin Listi","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".313",".415",".728",".309","","88","0.0","0.0","","0.0","0.0","0.0","sa3004170"
"Odubel Herrera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".259",".320",".430",".751",".317","","93","0.0","0.0","","0.0","0.0","0.0","11476"
"Jarren Duran","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".281",".327",".408",".735",".313","","89","0.0","0.0","","0.0","0.0","0.0","sa3006786"
"Yusniel Diaz","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".251",".319",".408",".727",".310","","90","0.0","0.0","","0.0","0.0","0.0","sa912848"
"Alonzo Harris","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".302",".411",".713",".301","","85","0.0","0.0","","0.0","0.0","0.0","sa455964"
"Chas McCormick","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".317",".379",".696",".300","","88","0.0","0.0","","0.0","0.0","0.0","sa3004174"
"Ka'ai Tom","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".248",".315",".417",".733",".310","","88","0.0","0.0","","0.0","0.0","0.0","sa875069"
"Dilson Herrera","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".295",".411",".706",".298","","82","0.0","0.0","","0.0","0.0","0.0","14335"
"Drew Ferguson","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".321",".360",".681",".297","","86","0.0","0.0","","0.0","0.0","0.0","sa875766"
"Colby Rasmus","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".298",".434",".732",".307","","89","0.0","0.0","","0.0","0.0","0.0","9893"
"Yadir Drake","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".258",".315",".404",".719",".306","","88","0.0","0.0","","0.0","0.0","0.0","sa869674"
"Jamie Westbrook","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".256",".305",".402",".707",".300","","82","0.0","0.0","","0.0","0.0","0.0","sa737824"
"Trey Harris","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".269",".316",".415",".731",".310","","88","0.0","0.0","","0.0","0.0","0.0","sa3006876"
"Trenton Brooks","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".254",".309",".406",".715",".304","","84","0.0","0.0","","0.0","0.0","0.0","sa873268"
"Jacob Robson","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".250",".318",".381",".698",".300","","84","0.0","0.0","","0.0","0.0","0.0","sa658804"
"Ryan LaMarre","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".251",".310",".383",".693",".297","","82","0.0","0.0","","0.0","0.0","0.0","10700"
"Josh Palacios","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".247",".313",".378",".691",".297","","83","0.0","0.0","","0.0","0.0","0.0","sa829562"
"Zach Reks","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".302",".398",".701",".299","","86","0.0","0.0","","0.0","0.0","0.0","sa3004166"
"Luis Barrera","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".255",".299",".387",".686",".291","","82","0.0","0.0","","0.0","0.0","0.0","sa736690"
"Travis Jones","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".253",".317",".373",".690",".298","","82","0.0","0.0","","0.0","0.0","0.0","sa829805"
"Jose Pirela","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".255",".306",".406",".712",".301","","84","0.0","0.0","","0.0","0.0","0.0","5485"
"Rainel Rosario","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".310",".393",".703",".301","","84","0.0","0.0","","0.0","0.0","0.0","sa396238"
"Pablo Reyes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".253",".311",".402",".713",".304","","86","0.0","0.0","","0.0","0.0","0.0","16357"
"Mason Williams","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".268",".318",".398",".716",".305","","87","0.0","0.0","","0.0","0.0","0.0","11859"
"Ryan Boldt","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".297",".381",".678",".290","","81","0.0","0.0","","0.0","0.0","0.0","sa738262"
"Jordan George","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".324",".360",".684",".299","","83","0.0","0.0","","0.0","0.0","0.0","sa876211"
"Dorssys Paulino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".298",".349",".647",".281","","71","0.0","0.0","","0.0","0.0","0.0","sa659464"
"Andrew Toles","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".250",".294",".404",".698",".295","","83","0.0","0.0","","0.0","0.0","0.0","13414"
"Boog Powell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".315",".342",".656",".288","","80","0.0","0.0","","0.0","0.0","0.0","15103"
"Forrest Wall","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".299",".360",".659",".284","","75","0.0","0.0","","0.0","0.0","0.0","sa828682"
"Justin Williams","Cardinals","2","7","6","2","0","0","0","1","1","0","2","0","0","0","",".248",".302",".403",".705",".299","","85","0.0","0.0","","-0.1","-0.1","0.0","15490"
"Leonys Martin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".295",".379",".674",".288","","76","0.0","0.0","","0.0","0.0","0.0","11846"
"Jason Krizan","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".239",".307",".363",".670",".289","","81","0.0","0.0","","0.0","0.0","0.0","sa546842"
"Ramon Flores","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".246",".328",".366",".694",".301","","85","0.0","0.0","","0.0","0.0","0.0","11165"
"Brandon Marsh","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".309",".363",".672",".289","","80","0.0","0.0","","0.0","0.0","0.0","sa917944"
"Jose Marmolejos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".261",".314",".401",".715",".304","","83","0.0","0.0","","0.0","0.0","0.0","sa598311"
"Vince Fernandez","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".247",".319",".451",".769",".322","","83","0.0","0.0","","0.0","0.0","0.0","sa873990"
"Jabari Blash","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".316",".405",".721",".309","","90","0.0","0.0","","0.0","0.0","0.0","11247"
"Justin Toerner","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".315",".367",".683",".295","","83","0.0","0.0","","0.0","0.0","0.0","sa3006735"
"Junior Lake","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".239",".318",".395",".713",".305","","89","0.0","0.0","","0.0","0.0","0.0","4672"
"Trey Amburgey","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".282",".412",".694",".291","","79","0.0","0.0","","0.0","0.0","0.0","sa875629"
"Denard Span","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".249",".319",".401",".720",".309","","89","0.0","0.0","","0.0","0.0","0.0","8347"
"Jace Peterson","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".326",".377",".703",".305","","84","0.0","0.0","","0.0","0.0","0.0","12325"
"Khalil Lee","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".314",".363",".676",".294","","79","0.0","0.0","","0.0","0.0","0.0","sa917996"
"Luis Gonzalez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".299",".375",".674",".289","","79","0.0","0.0","","0.0","0.0","0.0","sa3002721"
"Mitch Longo","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".256",".307",".387",".695",".297","","79","0.0","0.0","","0.0","0.0","0.0","sa874178"
"Michael Reed","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".322",".359",".681",".297","","82","0.0","0.0","","0.0","0.0","0.0","13228"
"Taylor Grzelakowski","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".284",".333",".617",".267","","62","0.0","0.0","","0.0","0.0","0.0","sa3005298"
"Joey Meneses","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".251",".304",".392",".696",".295","","81","0.0","0.0","","0.0","0.0","0.0","sa604598"
"Guillermo Heredia","Pirates","72","290","257","65","13","1","5","28","28","24","57","6","4","2","",".253",".327",".370",".697",".303","","86","0.3","-1.4","","-5.1","-4.3","0.0","18721"
